UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
119775,40,"R",17,"R",4,"R",7,"R",5,"R",0,"R",1,"R",0
119775,41,"R",17,"R",4,"R",7,"R",5,"R",0,"R",1,"R",0
119775,45,"R",17,"R",4,"R",7,"R",5,"R",0,"R",1,"R",0
120078, 0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
120078,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
120166, 0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
120166,10,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
120166,40,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
120166,41,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
120166,45,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
120184, 0,"R",35,"R",19,"R",7,"R",8,"R",1,"R",0,"R",0
120184,10,"R",35,"R",19,"R",7,"R",8,"R",1,"R",0,"R",0
120184,20,"R",22,"R",19,"R",3,"R",0,"R",0,"R",0,"R",0
120184,30,"R",3,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0
120184,40,"R",10,"R",0,"R",3,"R",6,"R",1,"R",0,"R",0
120184,42,"R",10,"R",0,"R",3,"R",6,"R",1,"R",0,"R",0
120254, 0,"R",195,"R",72,"R",44,"R",31,"R",0,"R",0,"R",48
120254,10,"R",195,"R",72,"R",44,"R",31,"R",0,"R",0,"R",48
120254,20,"R",113,"R",72,"R",41,"R",0,"R",0,"R",0,"R",0
120254,30,"R",34,"R",0,"R",3,"R",31,"R",0,"R",0,"R",0
120254,40,"R",48,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48
120254,41,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38
120254,42,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
120254,44,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38
120290, 0,"R",128,"R",0,"R",0,"R",0,"R",128,"R",0,"R",0
120290,10,"R",128,"R",0,"R",0,"R",0,"R",128,"R",0,"R",0
120290,20,"R",88,"R",0,"R",0,"R",0,"R",88,"R",0,"R",0
120290,30,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
120290,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
120290,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
120290,43,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
120342, 0,"R",283,"R",0,"R",0,"R",0,"R",283,"R",0,"R",0
120342,10,"R",283,"R",0,"R",0,"R",0,"R",283,"R",0,"R",0
120342,20,"R",189,"R",0,"R",0,"R",0,"R",189,"R",0,"R",0
120342,30,"R",89,"R",0,"R",0,"R",0,"R",89,"R",0,"R",0
120342,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
120342,43,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
120403, 0,"R",53,"R",16,"R",18,"R",19,"R",0,"R",0,"R",0
120403,10,"R",53,"R",16,"R",18,"R",19,"R",0,"R",0,"R",0
120403,40,"R",53,"R",16,"R",18,"R",19,"R",0,"R",0,"R",0
120403,41,"R",30,"R",14,"R",13,"R",3,"R",0,"R",0,"R",0
120403,42,"R",23,"R",2,"R",5,"R",16,"R",0,"R",0,"R",0
120403,44,"R",30,"R",14,"R",13,"R",3,"R",0,"R",0,"R",0
120421, 0,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
120421,10,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
120421,20,"R",57,"R",0,"R",0,"R",0,"R",57,"R",0,"R",0
120421,30,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
120421,40,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
120421,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
120421,43,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
120537, 0,"R",34,"R",5,"R",20,"R",9,"R",0,"R",0,"R",0
120537,10,"R",34,"R",5,"R",20,"R",9,"R",0,"R",0,"R",0
120537,40,"R",34,"R",5,"R",20,"R",9,"R",0,"R",0,"R",0
120537,42,"R",34,"R",5,"R",20,"R",9,"R",0,"R",0,"R",0
120661, 0,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
120661,10,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
120661,40,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
120661,41,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
120661,45,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
120698, 0,"R",50,"R",18,"R",14,"R",6,"R",0,"R",0,"R",12
120698,10,"R",50,"R",18,"R",14,"R",6,"R",0,"R",0,"R",12
120698,20,"R",13,"R",9,"R",3,"R",1,"R",0,"R",0,"R",0
120698,30,"R",6,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0
120698,40,"R",31,"R",9,"R",7,"R",3,"R",0,"R",0,"R",12
120698,42,"R",31,"R",9,"R",7,"R",3,"R",0,"R",0,"R",12
120768, 0,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
120768,10,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
120768,40,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
120768,42,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
120795, 0,"R",9,"R",2,"R",1,"R",4,"R",1,"R",0,"R",1
120795,10,"R",8,"R",2,"R",1,"R",4,"R",1,"R",0,"R",0
120795,20,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
120795,30,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
120795,40,"R",6,"R",0,"R",1,"R",4,"R",1,"R",0,"R",0
120795,41,"R",5,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0
120795,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
120795,44,"R",5,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0
120795,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
120865, 0,"R",77,"R",30,"R",16,"R",26,"R",5,"R",0,"R",0
120865,10,"R",77,"R",30,"R",16,"R",26,"R",5,"R",0,"R",0
120865,20,"R",30,"R",22,"R",8,"R",0,"R",0,"R",0,"R",0
120865,30,"R",25,"R",7,"R",4,"R",12,"R",2,"R",0,"R",0
120865,40,"R",22,"R",1,"R",4,"R",14,"R",3,"R",0,"R",0
120865,42,"R",22,"R",1,"R",4,"R",14,"R",3,"R",0,"R",0
120883, 0,"R",410,"R",148,"R",123,"R",110,"R",12,"R",17,"R",0
120883,10,"R",410,"R",148,"R",123,"R",110,"R",12,"R",17,"R",0
120883,20,"R",232,"R",126,"R",101,"R",5,"R",0,"R",0,"R",0
120883,30,"R",58,"R",0,"R",2,"R",56,"R",0,"R",0,"R",0
120883,40,"R",120,"R",22,"R",20,"R",49,"R",12,"R",17,"R",0
120883,41,"R",120,"R",22,"R",20,"R",49,"R",12,"R",17,"R",0
120883,44,"R",120,"R",22,"R",20,"R",49,"R",12,"R",17,"R",0
120953, 0,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
120953,10,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
120953,20,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
120953,30,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
120971, 0,"R",314,"R",0,"R",0,"R",0,"R",314,"R",0,"R",0
120971,10,"R",314,"R",0,"R",0,"R",0,"R",314,"R",0,"R",0
120971,20,"R",144,"R",0,"R",0,"R",0,"R",144,"R",0,"R",0
120971,30,"R",164,"R",0,"R",0,"R",0,"R",164,"R",0,"R",0
120971,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
120971,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
120971,43,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
121044, 0,"R",444,"R",0,"R",0,"R",0,"R",444,"R",0,"R",0
121044,10,"R",444,"R",0,"R",0,"R",0,"R",444,"R",0,"R",0
121044,20,"R",238,"R",0,"R",0,"R",0,"R",238,"R",0,"R",0
121044,30,"R",193,"R",0,"R",0,"R",0,"R",193,"R",0,"R",0
121044,40,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
121044,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
121044,43,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
121150, 0,"R",400,"R",138,"R",79,"R",104,"R",42,"R",20,"R",17
121150,10,"R",400,"R",138,"R",79,"R",104,"R",42,"R",20,"R",17
121150,20,"R",192,"R",126,"R",64,"R",2,"R",0,"R",0,"R",0
121150,30,"R",69,"R",1,"R",13,"R",55,"R",0,"R",0,"R",0
121150,40,"R",139,"R",11,"R",2,"R",47,"R",42,"R",20,"R",17
121150,42,"R",139,"R",11,"R",2,"R",47,"R",42,"R",20,"R",17
121178, 0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
121178,10,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
121178,20,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
121178,30,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
121257, 0,"R",101,"R",41,"R",26,"R",27,"R",1,"R",6,"R",0
121257,10,"R",101,"R",41,"R",26,"R",27,"R",1,"R",6,"R",0
121257,20,"R",66,"R",41,"R",25,"R",0,"R",0,"R",0,"R",0
121257,30,"R",12,"R",0,"R",0,"R",12,"R",0,"R",0,"R",0
121257,40,"R",23,"R",0,"R",1,"R",15,"R",1,"R",6,"R",0
121257,41,"R",5,"R",0,"R",1,"R",0,"R",0,"R",4,"R",0
121257,42,"R",18,"R",0,"R",0,"R",15,"R",1,"R",2,"R",0
121257,44,"R",4,"R",0,"R",1,"R",0,"R",0,"R",3,"R",0
121257,45,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
121275, 0,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
121275,10,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
121275,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
121275,41,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
121275,45,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
121309, 0,"R",149,"R",78,"R",46,"R",25,"R",0,"R",0,"R",0
121309,10,"R",149,"R",78,"R",46,"R",25,"R",0,"R",0,"R",0
121309,20,"R",73,"R",67,"R",6,"R",0,"R",0,"R",0,"R",0
121309,30,"R",61,"R",10,"R",31,"R",20,"R",0,"R",0,"R",0
121309,40,"R",15,"R",1,"R",9,"R",5,"R",0,"R",0,"R",0
121309,41,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
121309,42,"R",14,"R",0,"R",9,"R",5,"R",0,"R",0,"R",0
121309,44,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
121345, 0,"R",219,"R",88,"R",58,"R",34,"R",0,"R",0,"R",39
121345,10,"R",180,"R",88,"R",58,"R",34,"R",0,"R",0,"R",0
121345,20,"R",144,"R",86,"R",58,"R",0,"R",0,"R",0,"R",0
121345,30,"R",34,"R",0,"R",0,"R",34,"R",0,"R",0,"R",0
121345,40,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
121345,41,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
121345,44,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
121345,50,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
121363, 0,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
121363,10,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
121363,20,"R",47,"R",0,"R",0,"R",0,"R",47,"R",0,"R",0
121363,30,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
121363,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
121363,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
121619, 0,"R",248,"R",0,"R",0,"R",0,"R",248,"R",0,"R",0
121619,10,"R",248,"R",0,"R",0,"R",0,"R",248,"R",0,"R",0
121619,20,"R",110,"R",0,"R",0,"R",0,"R",110,"R",0,"R",0
121619,30,"R",137,"R",0,"R",0,"R",0,"R",137,"R",0,"R",0
121619,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
121619,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
121691, 0,"R",217,"R",118,"R",36,"R",18,"R",0,"R",9,"R",36
121691,10,"R",217,"R",118,"R",36,"R",18,"R",0,"R",9,"R",36
121691,20,"R",147,"R",116,"R",31,"R",0,"R",0,"R",0,"R",0
121691,30,"R",23,"R",0,"R",5,"R",18,"R",0,"R",0,"R",0
121691,40,"R",47,"R",2,"R",0,"R",0,"R",0,"R",9,"R",36
121691,41,"R",14,"R",2,"R",0,"R",0,"R",0,"R",9,"R",3
121691,42,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
121691,44,"R",14,"R",2,"R",0,"R",0,"R",0,"R",9,"R",3
121707, 0,"R",77,"R",0,"R",0,"R",0,"R",77,"R",0,"R",0
121707,10,"R",77,"R",0,"R",0,"R",0,"R",77,"R",0,"R",0
121707,20,"R",54,"R",0,"R",0,"R",0,"R",54,"R",0,"R",0
121707,30,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
121707,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
121707,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
121886, 0,"R",206,"R",0,"R",0,"R",0,"R",206,"R",0,"R",0
121886,10,"R",206,"R",0,"R",0,"R",0,"R",206,"R",0,"R",0
121886,20,"R",143,"R",0,"R",0,"R",0,"R",143,"R",0,"R",0
121886,30,"R",62,"R",0,"R",0,"R",0,"R",62,"R",0,"R",0
121886,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
121886,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
121901, 0,"R",265,"R",0,"R",0,"R",0,"R",265,"R",0,"R",0
121901,10,"R",265,"R",0,"R",0,"R",0,"R",265,"R",0,"R",0
121901,20,"R",191,"R",0,"R",0,"R",0,"R",191,"R",0,"R",0
121901,30,"R",64,"R",0,"R",0,"R",0,"R",64,"R",0,"R",0
121901,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
121901,42,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
121901,43,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
122180, 0,"R",322,"R",0,"R",0,"R",0,"R",322,"R",0,"R",0
122180,10,"R",322,"R",0,"R",0,"R",0,"R",322,"R",0,"R",0
122180,20,"R",226,"R",0,"R",0,"R",0,"R",226,"R",0,"R",0
122180,30,"R",86,"R",0,"R",0,"R",0,"R",86,"R",0,"R",0
122180,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
122180,43,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
122205, 0,"R",245,"R",0,"R",0,"R",0,"R",245,"R",0,"R",0
122205,10,"R",245,"R",0,"R",0,"R",0,"R",245,"R",0,"R",0
122205,20,"R",193,"R",0,"R",0,"R",0,"R",193,"R",0,"R",0
122205,30,"R",50,"R",0,"R",0,"R",0,"R",50,"R",0,"R",0
122205,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
122205,43,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
122296, 0,"R",171,"R",16,"R",22,"R",96,"R",37,"R",0,"R",0
122296,10,"R",171,"R",16,"R",22,"R",96,"R",37,"R",0,"R",0
122296,40,"R",171,"R",16,"R",22,"R",96,"R",37,"R",0,"R",0
122296,41,"R",147,"R",16,"R",22,"R",95,"R",14,"R",0,"R",0
122296,42,"R",24,"R",0,"R",0,"R",1,"R",23,"R",0,"R",0
122296,44,"R",147,"R",16,"R",22,"R",95,"R",14,"R",0,"R",0
122320, 0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
122320,10,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
122320,30,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
122339, 0,"R",198,"R",0,"R",0,"R",0,"R",198,"R",0,"R",0
122339,10,"R",198,"R",0,"R",0,"R",0,"R",198,"R",0,"R",0
122339,20,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
122339,30,"R",174,"R",0,"R",0,"R",0,"R",174,"R",0,"R",0
122339,40,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
122339,43,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
122375, 0,"R",262,"R",0,"R",0,"R",0,"R",262,"R",0,"R",0
122375,10,"R",262,"R",0,"R",0,"R",0,"R",262,"R",0,"R",0
122375,20,"R",17,"R",0,"R",0,"R",0,"R",17,"R",0,"R",0
122375,30,"R",239,"R",0,"R",0,"R",0,"R",239,"R",0,"R",0
122375,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
122375,43,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
122384, 0,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
122384,10,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
122384,20,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
122384,30,"R",121,"R",0,"R",0,"R",0,"R",121,"R",0,"R",0
122409, 0,"R",963,"R",325,"R",226,"R",213,"R",0,"R",199,"R",0
122409,10,"R",963,"R",325,"R",226,"R",213,"R",0,"R",199,"R",0
122409,20,"R",543,"R",324,"R",219,"R",0,"R",0,"R",0,"R",0
122409,30,"R",221,"R",1,"R",7,"R",213,"R",0,"R",0,"R",0
122409,40,"R",199,"R",0,"R",0,"R",0,"R",0,"R",199,"R",0
122409,41,"R",123,"R",0,"R",0,"R",0,"R",0,"R",123,"R",0
122409,42,"R",59,"R",0,"R",0,"R",0,"R",0,"R",59,"R",0
122409,43,"R",17,"R",0,"R",0,"R",0,"R",0,"R",17,"R",0
122409,44,"R",123,"R",0,"R",0,"R",0,"R",0,"R",123,"R",0
122436, 0,"R",484,"R",203,"R",140,"R",122,"R",15,"R",0,"R",4
122436,10,"R",484,"R",203,"R",140,"R",122,"R",15,"R",0,"R",4
122436,20,"R",283,"R",161,"R",122,"R",0,"R",0,"R",0,"R",0
122436,30,"R",96,"R",1,"R",8,"R",86,"R",1,"R",0,"R",0
122436,40,"R",105,"R",41,"R",10,"R",36,"R",14,"R",0,"R",4
122436,41,"R",32,"R",12,"R",7,"R",9,"R",4,"R",0,"R",0
122436,42,"R",73,"R",29,"R",3,"R",27,"R",10,"R",0,"R",4
122436,45,"R",32,"R",12,"R",7,"R",9,"R",4,"R",0,"R",0
122454, 0,"R",16,"R",3,"R",10,"R",3,"R",0,"R",0,"R",0
122454,10,"R",16,"R",3,"R",10,"R",3,"R",0,"R",0,"R",0
122454,20,"R",13,"R",3,"R",10,"R",0,"R",0,"R",0,"R",0
122454,30,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
122506, 0,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
122506,10,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
122506,40,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30
122506,41,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
122506,42,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23
122506,44,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
122506,45,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
122597, 0,"R",870,"R",348,"R",169,"R",199,"R",0,"R",152,"R",2
122597,10,"R",870,"R",348,"R",169,"R",199,"R",0,"R",152,"R",2
122597,20,"R",516,"R",347,"R",164,"R",3,"R",0,"R",0,"R",2
122597,30,"R",202,"R",1,"R",5,"R",196,"R",0,"R",0,"R",0
122597,40,"R",152,"R",0,"R",0,"R",0,"R",0,"R",152,"R",0
122597,41,"R",84,"R",0,"R",0,"R",0,"R",0,"R",84,"R",0
122597,42,"R",58,"R",0,"R",0,"R",0,"R",0,"R",58,"R",0
122597,43,"R",10,"R",0,"R",0,"R",0,"R",0,"R",10,"R",0
122597,44,"R",84,"R",0,"R",0,"R",0,"R",0,"R",84,"R",0
122612, 0,"R",471,"R",150,"R",158,"R",149,"R",14,"R",0,"R",0
122612,10,"R",471,"R",150,"R",158,"R",149,"R",14,"R",0,"R",0
122612,20,"R",259,"R",133,"R",124,"R",2,"R",0,"R",0,"R",0
122612,30,"R",89,"R",1,"R",6,"R",82,"R",0,"R",0,"R",0
122612,40,"R",123,"R",16,"R",28,"R",65,"R",14,"R",0,"R",0
122612,41,"R",85,"R",13,"R",26,"R",39,"R",7,"R",0,"R",0
122612,42,"R",37,"R",3,"R",2,"R",25,"R",7,"R",0,"R",0
122612,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
122612,44,"R",84,"R",13,"R",26,"R",38,"R",7,"R",0,"R",0
122612,45,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
122649, 0,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0
122649,10,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0
122649,40,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0
122649,41,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
122649,42,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
122649,44,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0
122658, 0,"R",271,"R",0,"R",0,"R",0,"R",271,"R",0,"R",0
122658,10,"R",271,"R",0,"R",0,"R",0,"R",271,"R",0,"R",0
122658,20,"R",147,"R",0,"R",0,"R",0,"R",147,"R",0,"R",0
122658,30,"R",62,"R",0,"R",0,"R",0,"R",62,"R",0,"R",0
122658,40,"R",62,"R",0,"R",0,"R",0,"R",62,"R",0,"R",0
122658,43,"R",62,"R",0,"R",0,"R",0,"R",62,"R",0,"R",0
122685, 0,"R",202,"R",0,"R",0,"R",0,"R",202,"R",0,"R",0
122685,10,"R",202,"R",0,"R",0,"R",0,"R",202,"R",0,"R",0
122685,40,"R",202,"R",0,"R",0,"R",0,"R",202,"R",0,"R",0
122685,41,"R",202,"R",0,"R",0,"R",0,"R",202,"R",0,"R",0
122685,45,"R",202,"R",0,"R",0,"R",0,"R",202,"R",0,"R",0
122728, 0,"R",49,"R",4,"R",18,"R",24,"R",0,"R",0,"R",3
122728,10,"R",49,"R",4,"R",18,"R",24,"R",0,"R",0,"R",3
122728,20,"R",11,"R",4,"R",7,"R",0,"R",0,"R",0,"R",0
122728,30,"R",34,"R",0,"R",11,"R",23,"R",0,"R",0,"R",0
122728,40,"R",4,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3
122728,42,"R",4,"R",0,"R",0,"R",1,"R",0,"R",0,"R",3
122746, 0,"R",123,"R",0,"R",0,"R",0,"R",123,"R",0,"R",0
122746,10,"R",123,"R",0,"R",0,"R",0,"R",123,"R",0,"R",0
122746,20,"R",38,"R",0,"R",0,"R",0,"R",38,"R",0,"R",0
122746,30,"R",57,"R",0,"R",0,"R",0,"R",57,"R",0,"R",0
122746,40,"R",28,"R",0,"R",0,"R",0,"R",28,"R",0,"R",0
122746,42,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
122746,43,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
122755, 0,"R",852,"R",292,"R",135,"R",251,"R",0,"R",171,"R",3
122755,10,"R",852,"R",292,"R",135,"R",251,"R",0,"R",171,"R",3
122755,20,"R",426,"R",292,"R",128,"R",3,"R",0,"R",0,"R",3
122755,30,"R",255,"R",0,"R",7,"R",248,"R",0,"R",0,"R",0
122755,40,"R",171,"R",0,"R",0,"R",0,"R",0,"R",171,"R",0
122755,41,"R",123,"R",0,"R",0,"R",0,"R",0,"R",123,"R",0
122755,42,"R",46,"R",0,"R",0,"R",0,"R",0,"R",46,"R",0
122755,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0
122755,44,"R",123,"R",0,"R",0,"R",0,"R",0,"R",123,"R",0
122782, 0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
122782,10,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
122782,20,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
122791, 0,"R",149,"R",0,"R",0,"R",0,"R",149,"R",0,"R",0
122791,10,"R",149,"R",0,"R",0,"R",0,"R",149,"R",0,"R",0
122791,20,"R",95,"R",0,"R",0,"R",0,"R",95,"R",0,"R",0
122791,30,"R",47,"R",0,"R",0,"R",0,"R",47,"R",0,"R",0
122791,40,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
122791,43,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
122834, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
122834,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
122834,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
122834,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
122834,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
122889, 0,"R",687,"R",0,"R",0,"R",0,"R",687,"R",0,"R",0
122889,10,"R",687,"R",0,"R",0,"R",0,"R",687,"R",0,"R",0
122889,20,"R",189,"R",0,"R",0,"R",0,"R",189,"R",0,"R",0
122889,30,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
122889,40,"R",453,"R",0,"R",0,"R",0,"R",453,"R",0,"R",0
122889,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
122889,43,"R",451,"R",0,"R",0,"R",0,"R",451,"R",0,"R",0
122931, 0,"R",568,"R",147,"R",145,"R",97,"R",0,"R",179,"R",0
122931,10,"R",568,"R",147,"R",145,"R",97,"R",0,"R",179,"R",0
122931,20,"R",291,"R",147,"R",144,"R",0,"R",0,"R",0,"R",0
122931,30,"R",98,"R",0,"R",1,"R",97,"R",0,"R",0,"R",0
122931,40,"R",179,"R",0,"R",0,"R",0,"R",0,"R",179,"R",0
122931,41,"R",160,"R",0,"R",0,"R",0,"R",0,"R",160,"R",0
122931,42,"R",19,"R",0,"R",0,"R",0,"R",0,"R",19,"R",0
122931,44,"R",118,"R",0,"R",0,"R",0,"R",0,"R",118,"R",0
122931,45,"R",42,"R",0,"R",0,"R",0,"R",0,"R",42,"R",0
122977, 0,"R",352,"R",0,"R",0,"R",0,"R",352,"R",0,"R",0
122977,10,"R",352,"R",0,"R",0,"R",0,"R",352,"R",0,"R",0
122977,20,"R",211,"R",0,"R",0,"R",0,"R",211,"R",0,"R",0
122977,30,"R",125,"R",0,"R",0,"R",0,"R",125,"R",0,"R",0
122977,40,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
